positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
,,"سلام خدمت هموطنان گرامی و دیجیکالا
در ابتدا باید عرض کنم بنده اکثر محصولات رو از دیجیکالا خریدم و بسیار راضی ام
یک انتقاد دارم اونم اینم که دیجیکالا وقتی جنسی گرون میشه سریع تغییر قیمت میده ولی وقتی پایین میاد خیلی دیر میاره پایین بدترم اینه که این پیام منو فیلتر میکنه
این تبلت قیمتش خیلی اومده پایین خاهشا تغییر رو اعمال کن",7,0,0,0,0,0,0,0
,,"اقا یه سوال با هندزفری میشه تماس برقرار کرد لطفا سریع جواب بدید",1,0,5,5,5,5,5,5
,,"لطفا رنگ طلایی را موجود کنید.",4,0,0,0,0,0,0,0
,,"اقا این تبلت تکه تک",1,0,4,4,5,4,5,4
,,"موجود کنید( طلایی رنگ)",0,0,0,0,0,0,0,0
,,"با سلام
جا داره قبل از هر چیز از خانواده دیجیکالا تشکر کنم به خاطر خدماتی که عرضه میکنند
اگه میخواین تبلت بگیرین به این نکات توجه کنین
من خودم این تبلتو از دیجیکالا گرفتم و میتونم بگم از همه لحاظ عالیه
این تبلت نه مشکل وای فای داره و نه مشکل سیم کارت من خودم ایرانسلو روش تست کردم. این مدل دارای ورژن 803 هستش
من سنگین ترین بازی رو تست کردم فقط یه کوچولو گرم میکنه که اصلا به چشم نمیاد اما اگه همین بازی رو سامسونگ تست کنی خیلی گرم میشه
از نظر باطری اصلا کم نمیاره خیالتون راحت باشه
مدل 64 گیگ بهتر از16 گیگ چون برنامه هاش سنگین و بعدا فضا کم نمیارین
اگه دستگاهی میخواین که سرعتش بالا باشه و هنگ نکنه این گزینه خیلی بهتر از سامسونگه
از نظر صفحه اصلا چشمو اذیت نمیکنه و کتاب خوندن باهاش خیلی لذت بخشه بر خلاف سامسونگ
برای برنامه ریختن حتما باید از itunes استفاده کنید و به راحتی سامسونگ نیست.حسگر اثر انگشتش خیلی عالی کار میکنه.کیفیت صداش هم خیلی عالیه
به نظر من اگه دستگاه پر قدرت میخواین همینو بگیرین
یا علی",3,0,5,5,5,5,5,5
,,"لطفا موجود کنید",1,0,0,0,0,0,0,0
,,"در مورد این تبلت بگم که من خیلی در موردش تحقیق کردم و در نهایت از همین سایت 4G 64gigخرید کردم.در مورد پارت نامبر،مال من پارت استرالیا بود و صرفا بخاطر اینکه دیدم چند نفر تو کامنتا سوال کرده بودن قید کردم وگرنه هیچ تفاوتی نداره که دستگاه اپل حالا چه ایفون چه ایپدی که خرید میکنین پارت کجا باشه.تنها پارت نامبری که جالب نیست پارت نامبر اماراته که فیس تایم نداره بصورت پیش فرض تو اپلیکیشناش.از نظر رضایت از کیفیت ساخت و کار دستگاهم باید اضافه کنم که کاملا ارزش پول پرداختی رو داره.داغ نمیکنه به هیچ عنوان.هنگ و این مسائلی که معمولا با اندروید ممکنه تجربه کرده باشین اتفاق نمیوفته و تنها نکته ای که لازمه مد نظر داشته بشه اینه که حافظه16گیگ قطعا کافی نیست و حتما بین64و128بهتره که انتخاب انجام بشه",1,0,0,0,0,0,0,0
,,"ممنون از جوابتون آقای شاطرابادی .
اون لرزش دیگه نیست . اما علاوه بر اون قسمت کنار دوربین لبه ها از اطراف دوربین بیشتر گرم هستن . این هم عادیه ؟ نمیشه درستشون کرد ؟",0,0,0,0,0,0,0,0
,,"گرم شدن اون قسمت عادیه ولی لرزش رو فکر نکنم!!!",0,0,0,0,0,0,0,0
,,"این مسیر رو طی کنید.General -about -model دستگاه حروف آخر مشخص میکنه.",0,0,5,5,5,5,5,5
,,"سلام دوستان . من تازه این رو تازه از دیجی کالا خریدم . دو تا سوال داشتم :
1- بعد از استفاده عادی از آیپد پشت دستگاه سمت دوربین داغ میشه ، داغ که نمیشه گفت تا حدودی گرم میشه . این عادی هست ؟
2-بعدش هر از گاهی همون سمت دوربین لرزشی داخل دستگاه حس میشه ، این هم عادیه ؟
اگه میتونین زودتر جواب بدین تا مهلت 7 روزه دیجی کالا تموم نشده .ممنون.",0,0,0,0,0,0,0,0
,,"از همینجا خریدم عالیه !",1,0,0,0,0,0,0,0
,,"سلام.ار کجا میشه فهمید این ایپد ها سفارش کجا هستند؟مثلا LLA یا ....",1,0,0,0,0,0,0,0
,,"سلام ، یه سوال داشتم کسایی که از دیجیکالا این آیپدو خریدن با مشکلی مواجه نشدن یا آیپدشون ایراد فنی نداره؟لطفا جواب بدید ممنون",0,0,4,5,4,4,5,5
,,"من خریدم.بهترین تبلت جهانه",0,0,0,0,0,0,0,0
,,"هیچی اپل نمیشه",6,0,0,0,0,0,0,0
,,"راستی من خودم سونی z2 d6503 دارم میخاستم آیفون 6 بخرم اما قیمتش خیلی بالاست. موندم با اینهمه محدودیت می ارزه آیپد بخرم یا نه؟",0,0,0,0,0,0,0,0
,,"سلام دوستان لطفا یکی بگه میشه باهاش اس ام اس هم زد یا اونم مثل تماس امکان پذیر نیست؟",0,0,0,0,0,0,0,0
,,"سلام
یه سوال داشتم لطفا اگه این سوالو خوندید و جوابشو میدونستید جواب بدید
سوالم اینه که ایا ای تبلت مشکل وصل شدن به وای فای و داره یا نه چون من شنیدم به بعضی از مودم ها وصل نمیشه مثل تی پی لینک یا جای دیگری خوندم که باید برای حل این مشکل مودن رو کانفیگ کرد اگه جواب و میدونید بگید لطفا ممنون",0,0,0,0,0,0,0,0
,,"دوست عزیز ش انشایی به نظر من اپل بگیر اپل حرف نداره 1-هنگ نمیکنه 2- کار هایت زود تر انجام میشه و برای وب گردی از همه تبلت و ایپد های نسل قبلیش بهتره. هرکی موافق است لایک کنه.",3,0,0,0,0,0,0,0
,,"لطفا پیشنهاد ویژه قراردهید.قیمتش بالاست",0,0,0,0,0,0,0,0
,,"دوست عزیز
آیپد تقریبا همه فرمت های فیلم را باز میکند و ربطی به mkv یا MP4 ندارد
البته گاهی پیش آمده که وقتی با آیتونز فایلی را روی آیپد کپی میکنید هیچ فایلی اضافه نمیشود. این اتفاق به ندرت برایم پیش آمده.
تمام آیپدها در چین و در شرایط یکسان تولید میشوند اینکه گاهی بعضی فروشندگان با ادعای پارت نامبر آمریکا قیمت بیشتری طلب میکنند کار صحیحی نیست. بخصوص اینکه سازندگان روی خریداران خاورمیانه و کشورهای خلیج فارس حساب ویژه ای میکنند",0,0,5,5,5,5,5,5
